State,County,FIPS,State population age 18-64,State disability population age 18-64,State disability prevalence,State DI disabled workers,"State DI disabled workers per 1,000 persons age 18-64",State SSI recipients age 18-64,"State SSI recipients per 1,000 persons age 18-64",County population age 18-64,County disability population age 18-64,County disability prevalence,County DI disabled workers,"County DI disabled workers per 1,000 persons age 18-64",County SSI recipients age 18-64,"County SSI recipients per 1,000 persons age 18-64"
New Hampshire,Carroll,33003,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,27455,3348,12.194500091058096,2010,73.2107084319796,481,17.5195774904389
New Hampshire,Cheshire,33005,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,47935,5179,10.804214039845625,3010,62.793366016480654,758,15.813080212788153
New Hampshire,Coos,33007,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,17719,3249,18.33624922399684,2085,117.67029742084769,667,37.64320785597381
New Hampshire,Grafton,33009,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,57203,6342,11.086831110256455,2835,49.56033774452389,632,11.048371588902679
New Hampshire,Hillsborough,33011,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,262664,24849,9.46037523223586,13765,52.40535436907989,4166,15.86056711235647
New Hampshire,Merrimack,33013,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,92193,10296,11.167876086036902,5480,59.440521514648616,1306,14.165934506958228
New Hampshire,Rockingham,33015,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,192166,15018,7.815118179074341,8400,43.71220715423124,1474,7.670451588730576
New Hampshire,Strafford,33017,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,84927,9121,10.739811838402392,4870,57.343365478587486,1321,15.554535071296526
New Hampshire,Sullivan,33019,844656,84966,10.059243052793091,47125,55.791943702525046,11953,14.15132314220227,26019,2836,10.899727122487413,2005,77.05907221645721,507,19.48576040585726
New Jersey,Atlantic,34001,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,163736,17920,10.944447158841061,9100,55.577270728489765,3008,18.371036302340354
New Jersey,Bergen,34003,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,573382,28882,5.0371305691493635,12500,21.800475075952853,3437,5.994258626883997
New Jersey,Burlington,34005,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,267488,23995,8.970495872712046,11730,43.852434501734656,2997,11.204240937911234
New Jersey,Camden,34007,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,311788,34711,11.132885165561214,16305,52.29514926809242,7743,24.834182200726133
New Jersey,Cape May,34009,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,52264,5637,10.78562681769478,3000,57.40088780039798,1011,19.34409918873412
New Jersey,Cumberland,34011,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,84288,10365,12.297124145785878,5650,67.03208048595292,2563,30.40764996203493
New Jersey,Essex,34013,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,492457,46968,9.537482460397557,16535,33.576535616307616,10868,22.068931906745156
New Jersey,Gloucester,34015,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,181965,19303,10.608083972192455,8575,47.124447009040196,2414,13.266287472865661
New Jersey,Hudson,34017,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,452061,30793,6.811691342540055,11480,25.394802913766064,6485,14.34540913726245
New Jersey,Hunterdon,34019,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,75543,4167,5.516063698820539,1850,24.489363673669303,500,6.618746938829541
New Jersey,Mercer,34021,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,232424,19211,8.265497538980483,8470,36.44201975699583,3951,16.999105083812342
New Jersey,Middlesex,34023,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,522199,31921,6.1128037395705475,15290,29.280025430918098,4165,7.97588658729718
New Jersey,Monmouth,34025,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,382872,28755,7.510342882216511,13415,35.0378194279028,3708,9.684698802733028
New Jersey,Morris,34027,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,305241,16449,5.388856673906847,6525,21.37655164280028,1723,5.644720073646725
New Jersey,Ocean,34029,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,317815,30802,9.691801834400517,16420,51.66527696930604,3490,10.981231219420103
New Jersey,Passaic,34031,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,311286,19809,6.363601318401726,10555,33.90772472902732,4441,14.26662297694082
New Jersey,Salem,34033,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,37817,4765,12.600153370177432,2430,64.25681571779887,903,23.878150038342547
New Jersey,Somerset,34035,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,205720,10923,5.309644176550651,4620,22.45770950806922,1158,5.629010305269298
New Jersey,Sussex,34037,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,89783,8070,8.988338549614069,3540,39.42839958566766,935,10.413998195649512
New Jersey,Union,34039,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,344101,22436,6.520178668472338,10500,30.51429667452289,3755,10.912493715507948
New Jersey,Warren,34041,5470360,422078,7.715726204491112,191335,34.97667429565879,70093,12.813233498343802,66130,6196,9.369423862089823,2845,43.02132163919553,838,12.672009677907152
New Mexico,Bernalillo,35001,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,417797,48658,11.646325847241602,19645,47.02044294238589,8996,21.5319880228915
New Mexico,Catron,35003,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,1698,374,22.025912838633687,130,76.56065959952886,NA,NA
New Mexico,Chaves,35005,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,37049,5563,15.015250074226024,2110,56.951604631703965,1109,29.933331533914544
New Mexico,Cibola,35006,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,15144,3137,20.714474379292128,880,58.108821975699946,493,32.554146856840994
New Mexico,Colfax,35007,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,6442,1203,18.674324743868365,590,91.58646383110836,257,39.89444271965228
New Mexico,Curry,35009,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,28151,4287,15.228588682462435,1470,52.218393662747324,697,24.759333593833254
New Mexico,De Baca,35011,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,1050,154,14.666666666666666,80,76.1904761904762,NA,NA
New Mexico,Dona Ana,35013,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,126359,14087,11.148394653329007,6055,47.91902436708109,2825,22.356935398349147
New Mexico,Eddy,35015,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,33670,3720,11.04841104841105,1645,48.85654885654886,672,19.95841995841996
New Mexico,Grant,35017,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,14850,2238,15.070707070707071,1060,71.38047138047138,483,32.525252525252526
New Mexico,Guadalupe,35019,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,1954,423,21.64790174002047,225,115.14841351074719,107,54.75946775844422
New Mexico,Harding,35021,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,210,50,23.809523809523807,25,119.04761904761904,NA,NA
New Mexico,Hidalgo,35023,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,2379,474,19.924337957124845,155,65.15342580916351,107,44.976881042454814
New Mexico,Lea,35025,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,39468,3878,9.825681564812,1485,37.62541806020067,599,15.176852133373872
New Mexico,Lincoln,35027,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,10305,1493,14.488112566715186,615,59.679767103347885,190,18.43765162542455
New Mexico,Los Alamos,35028,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,10975,736,6.706150341685649,215,19.58997722095672,NA,NA
New Mexico,Luna,35029,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,12571,2314,18.40744570837642,960,76.36623975817356,486,38.66040887757537
New Mexico,McKinley,35031,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,42961,6501,15.132329321943159,1835,42.713158446032445,1383,32.1919880822141
New Mexico,Mora,35033,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,2560,693,27.0703125,305,119.140625,158,61.71875
New Mexico,Otero,35035,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,34444,5150,14.951805829752644,1945,56.46847056091046,802,23.28417140866334
New Mexico,Quay,35037,1228122,158425,12.89977705797958,63955,52.07544527335232,29093,23.999432454214812,4444,805,18.114311431143115,435,97.88478847884788,247,55.580558055805575
